score	review	y
5	일단 제형자체는 수분크림처럼 되게 묽고 가벼워요. 발림성도 기초화장품바를때같고 바른직후에도 선크림 특유의 답답함이 안느껴지는게 너무좋네요. 제가 파워지성에 민감성까지 갖춘 여드름나기 딱 쉽고 넓게 분포되기 쉬운 피부라 피부과에서 피지억제제까지 받아먹을정도로 유분이 많은 피부에요. 그래서 왠만한 뽀송한 선크림들도 결국 시간지나면서 얼굴이 전체적으로 번들거리게 되어 선크림을 어느순간 아예 포기하고 지내게되었어요. 그러다가 진짜 다시한번 믿고 이 제품이지성용 선크림인데 하도 발림성조차 가벼우며 뽀송하게 마무리된단 평이 많이 보이길래 화해에서 정말 꼼꼼히 성분부터 살펴보고 거기에 나온 평과 여기에 나온 평도 비교하다가 써봤는데 진짜 처음바를때만 촉촉한 수분크림처럼 되다가 점차 흡수되고나니 시간이 지나도 속촉촉만 남아있고 겉은 유분기 도는게 없이 뽀송함이 유지되더라고요? 뭔가 이제 드디어 선크림에 정착한것같아 너무좋습니다. 백탁현상도 전혀없고 심지어 메컵하기 전단계에 바를때도 피부가 전혀 밀린다거나 들뜨지 않아서 오히려 피부화장이 평소보다 잘먹었어요. 진짜 저같은 피부인 분들께 완전 강추드립니다!	1
5	제가 선크림 바르는 걸 안좋아하고 피부가 건조해서 위에 촉촉한걸 발라야하는데 끈적거리는건 싫어하고 해서 원래 잘 바르지 않거나 고체형식 스틱타입으로 가끔 바르거나 했는데 이번에 사용한 선스틱이 피부가 너무 건조하고 살짝 피부 요철이 생기는? 느낌이 들어서 바꿔보려고 찾다가 성분도 괜찮고 유명한 제품이라 구매했습니다. 이 제품은 손에만 발랐을 때에 촉촉하면서도 끈적이는게 좀 덜해서 골랐어요!! 제형이 엄청 수분이 많이 느껴지는데 막 흐르고 하지는 않아요 원래 촉촉하고 수분 많은 선크림은 발랐을때 너무 끈적이고 여름이라 더 찝찝해서 싫어했는데 이건 좀 덜해서 저처럼 건성이라 촉촉한 선크림을 찾는데 끈적이는건 싫다! 하시는 분들에게 추천드려요 이 제품은 유기자차 + 무기자차 장점들을 사용한 혼합자차라고 합니다!	1
5	구매 후 다음날 바로 개봉해서 사용했어요. 수분크림까지 바른 뒤 본 제품을 사용해보았는데, 백탁현상 없고, 스킨케어가 밀리는 현상도 없었어요. 수분크림 발림성이랑 비슷했고, 촉촉하면서도 산뜻하게 발리는 것 같아요. 저는 화농성여드름이 가끔 올라오고, 티존은 지성피부라서 기름진 선크림을 지속적으로 바르면 여드름이 올라와요~ 근데 에스쁘아는 산뜻한 마무리감이라서, 메이크업을 해도 가벼울 것 같아요. 백탁현상은 없지만, 아주 미묘하게 톤업되는 느낌이 있었고요. PA가 무려 ++++이기 때문에, 햇빛이 점점 쎄지는 봄에서 여름으로 접어드는 지금 계절에 딱 맞을 것 같아요. 에스쁘아 다른 선크림도 좋았으나, 찐득거리는 질감때문에 프레시라인으로 구매했는데, 만족합니다! 모공막음도 없을 것 같고, 수분크림과 같은 제형이라 발림성도 좋았구요. 용량도 60ml이기때문에 넉넉한 편인 것 같아요.	1
5	아이오페 선크림 사용하다가, 제품을 거의 다 사용하기도 했고, 묘하게 갑자기 해당 제품을 바르면 좁쌀 여드름이 나는 것 같아서 선크림을 바꾸려고 서치하다가 찾은 제품이 바로 이 제품이에요. (마침 비글로우 스틱파데랑 묶어서 n만원 이상 구매 사은품도 증정하고 있길래 냉큼 사버렸습니다ㅎㅎㅎ) 혼합자차라서 무기자차처럼 메이크업 전에 바르기에 너무 뻑뻑하지도 않고, 백탁 현상도 전혀 없어서 파운데이션 바르는 데에 방해되지도 않고, 향도 진하지 않아서 어지럽지도 않으며, 눈가에 발라도 눈이 시리지 않아서 정말 좋았어요! 이 제품 사용해보고 나서는 올영 메이트로 알바하면서 촉촉한데 백탁 없는 선크림 찾으시는 고객님들 오시면 이 제품 정말 많이 추천드려요. 또 고객님들이 이 제품 테스트해보시면 정말 촉촉하다면서 많이들 집어가시더라구요. 메이크업 전 베이스 대용으로 바를 적당히 촉촉하면서 백탁 없는 선크림 찾고 계신 분에게 이 제품을 추천합니다!	1
5	워터 스플래쉬 기존 선크림(분홍색)을 몇 통 사용했는지 셀 수도 없을 만큼 사용했던 에스쁘아 선크림 쳐돌이입니다. 분홍색이 아무래도 파운데이션과 궁합이 잘맞아서 항상 생각없이 구매했는데 지복합성인 제 피부에 단독으로 바르기엔 너무 유분끼가 많이 느껴졌어요. 그래서 고민하다가 더 산뜻하다고 하는 프레쉬 선크림을 구매했는데.. 역시 에스쁘아는 선크림 맛집이다 라고 인정합니다ㅎㅎ 우선 성분도 향료 빼고는 나쁜게 없어서 기초제품으로 사용하기에 부담이 없고 유분감이 적으며 수분감이 많이 느껴져서 건조함 1도 없구요. 바르면 오히려 시원한 느낌이 있습니다. 끈적임이 없고 백탁도 전혀 없어요!! 지성에 가까운 분들은 프레쉬의 발림성과 마무리감을 훨씬 좋아하실 것 같아요. 기존 분홍색 선크림은 매트한 파운데이션을 바를 때 사용하며, 프레쉬 선크림은 단독으로 바르거나 세미매트한 파데 바를 때 사용하고 있어요. 여름에는 프레쉬 선크림만 바를 것 같네요ㅎㅎ	1
5	평소 선크림의 중요성에 대해 알고는 있지만 선크림 특유의 번들거림 때문에 잘 바르지 않았는데 유튜o에서 요 상품이 지성피부를 가진 사람들이 바르면 좋다는 영상을 보고 구매해보았습니다. 마스크를 쓰고부터는 화장을 많이 안해서 스킨케어만 하고 선크림을 발랐는데 밀리는 것 없이 그냥 스킨케어 마지막 단계인 것처럼 아주 가볍고 수분감 있게 발렸어요!!!! 바르고 흡수시키고 나서 뽀송한 느낌은 아니었지만 유분막이 아닌 수분막이 살짝 씌어진 느낌이라 답답하게 느껴지지 않았고 자기 전에 씻을 때쯤 거울을 보니 얼굴이 유분기 있는 크림을 사용하고 나서의 살짝 번들거리는 정도로만 느껴졌습니다. 백탁현상이나 톤 보정 효과는 없었지만 평소에 선크림 특유의 사용감이 불편하게 느껴졌던 저에게는 데일리로 쓰기에 알맞을 만족도 높은 제품이었습니다. 저같이 기름이 뿜뿜하는 지성피부이신 분들이 사용하시면 아주 좋을 것 같아요, 잘 쓰겠습니다!	1
5	에스쁘아 핑크색 선크림 사용하다가 이게 더 가볍다 그래서 다쓰고 이걸로 구매해봤어요 핑크색 선크림은 좀 기름진느낌? 복합성인 제가 쓰기에 살짝 그런느낌이였는데 초록색 이건 너무 산뜻해요 어제가 마지막 선크림이였는데 똑 떨어져서 매장 바로 갔다가 기존에 쓰던 핑크색이랑 같이 놓아져있어서 보는데 젤타입에 산뜻함을 강조하는 문구를 보고 써봐야겠다 생각해서 구매했는데 저한테 훨씬 잘맞는거같아요ㅎㅎ촉촉한데 기름지지않고 끈적임이 적네요 바르는데 얼굴에 열감이 가라앉는 느낌이에요 자외선 차단지수도 높아서 밖에서 활동할때 바르기에도 좋고 맨날 맨날 바르기에도 좋고 화장전에 발라도 밀리지않고 오히려 잘 올라가게끔 도와주는거같아요 발림성도 좋고 촉촉해서 계속 구매해서 사용할거같아요 세일자쥬했으면 좋겠어용	1
5	이거 정말 강추합니다 진짜 촉촉하고 유분감은 적고 백탁현상은 없어서 화장 전 베이스 로도 너무 좋고 화장도 잘 먹어요 바르고 난 뒤 트러블도 나지 않았어요 원래도 에스쁘아 워터 스플래쉬 선크림을 애용했는데 녹색깔인 프레쉬 버전이 나왔다고 해서 바로 구매해봤어요 기대를 크게 안했는데 제가 제일 싫어하는게 뻑뻑하면서 백탁현상이 있거나 아니면 유분감이 너무 많이서 나중에 화장이 개기름이 엄청 뜨는걸 싫어하는데 이 제품은 속건조를 잡아줄 정도의 수분감 그리고 적당한 유분감이라 제형이 진짜 너무 마음에 들어요 그리고 이후에 화장에 잘 먹는 것도 너무 좋아요 베이스로서 역할도 톡톡히 하고 바르는데도 어렵지 않아요 그냥 슥슥 바르면 밀착도 잘되고 요것도 대 용량 버전이 나왔으면 좋겠어요 대용량으러 사서 사용하고 싶네요 !!	1
5	에스쁘아의 핑크랑 초록 선크림 둘다 써본 사람으로서, 저는 초록이가 더 좋은 것 같아요..! 핑크는 많이 촉촉한데 톤업까지 되어서 그런진 모르겠지만 겨울엔 좋았는데 날이 따뜻해지니까 광이 좀 부담스럽게 나더라구요ㅠㅠ 기름진것처럼,, 그리고 제가 피부도 좋고 톤도 밝은편이라 그냥 색 없는 선크림이 더 좋은 것 같아요..!	1
5	사과향이 많이 난다는 리뷰들이 많았는데 저는 생각보다 향이 크게 느껴지지 않았어요! 분홍색은 백탁이 있어서 일부러 이 제품을 구매해봤는데 정말 평범한 로션 바르듯이 슥슥 톡톡 사용하고 있어서 너무너무 만족스러워요~ 제형도 많이 묽어서 피부에 확실하게 밀착되는 것 같습니다. 모공을 꽉 막는 것 같다는 느낌도 없어서 답답하지도 않고, 피부가 땡기지도 않아요! 그 위에 메이크업을 해도 밀리지 않고 깔끔하게 마무리 됩니다~ 오히려 썬크림을 바른게 맞나? 싶을 정도에요 ㅎㅎ 굉장히 부드럽고 묽어서 만족스럽습니다! 잠깐 나갈 때 하기 좋은 미니 메이크업으로는 사용하지 못할 것 같아요. 얼굴에 바르고 나서 피부가 밝아지거나 잡티가 가려지는 느낌은 전혀 없었습니다~ 무난하게 슥슥 바르기 좋은 선크림! 이 제품도 +20ml증정 이벤트 해줬으면 좋겠어용	1
5	오! 대박! 한 유투버가 최강 강추(?) 하길래 전에 쓰던 선크림 좀 간당간당하길래 세일할때 구매해봤어요~ 근데 에스뿌아 공홈에서는 10밀리 추가 사은품 있떤데 여긴 없네요 ㅠ 가격도 비슷했는데 ㅠ 그게 쪼꼼 아쉬웠어요 ㅠ 그래도 어쩔수 없이 잘 쓰겠습니당 ㅋㅋ아직 선크림 남았는데 미리 써보고 싶은거에요 그래서 오자마자 그담날 아침에 화장하기전에 발라보니 우와 대박이에요!! 원래는 지성피부였는데 나이 들수록 건조함도 느끼는 나이가 되었더라구요 그래서 촉촉한 선크림 조아하는데 너무 유분이 많으면 또 겉도는 느낌이 들고 수분이 너무 많은 선크림 쓰면 밀착되기가 어려운? 이전에 닥터쥐꺼 썼는데 그게 제 인생 선크림이였거든요 밀착력 진짜 최고고 기름지지도 않는 최고의 물건이였는데.. 이것도 넘 좋아요!	1
5	저는 파데 프리로 쓰려고 분홍색 타입으로 오래 사용 중인데 엄마 선크림이 다 떨어졌다고 하시길래 요 버전으로 주문했어요! 엄마는 꼭 비비를 바르시기 때문에 약간 프라이머 기능 있는 게 더 잘 맞을 것 같아서요~ 두 가지 비교해보면 확실히 분홍이는 촉촉하고 마무리감에 유분기가 많은 느낌인데 프레쉬는 투명하고 쫀쫀?하게 마무리 돼요! 다만 백탁이 전혀 없기 때문에 보정할 게 전혀 없으신 분들 아니면 그냥 딱 선크림, 베이스 용도로만 사용하시는 게 좋을 것 같아요!  제품력이야 에스쁘아인데 이미 괜찮죠!  둘 다 완전 지성이신 분들께는 다소 번들거릴 수 있는데 프레쉬는 그나마 덜 번들거리고 적당히 촉촉하게 사용할 수 있을 것 같네요! 분홍이는 완전 건성인 저도 퍼프로 발라야 유분감 잡히는 정도…?  그래도 겨울 내 파데 프리로 너무 잘 쓸 수 있을 것 같아요! 프레쉬는 사계절 내내 쓰기 좋을 것 같구요~	1
5	그동안 진짜 많은 썬크림들을 사용해봤는데 사용해봤던 썬크림들 중에서 가장 좋았던 것 같습니다. 우선 제형은 로션처럼 묽은 제형으로 얼굴에 바를 때 진짜 잘 흡수되고, 백탁현상은 전혀 없습니다. 또한 얼굴에 발랐을 때 전혀 유분기가 나타나지 않아서 기름져보이지 않는 점이 가장 좋았던 것 같습니다. 평소 복합성 + 지성의 피부라서 시간이 많이 지나면 기름져보이는 경우가 종종 있었는데 썬크림까지 발랐으면 훨씬 더 유분기가 올라와서 너무 불편한 느낌도 들었는데 이 제품을 사용하고 나서는 그래도 유분기가 많이 생기지 않아서 좋았던 것 같습니다. 발림성은 진짜 로션같은 제형이기 때문에 너무나도 쉽게 발리고 부드럽게 뭉치지 않고 잘 발리는 점도 좋았습니다. 썬크림의 경우 톤업이나 백탁현상이 있는 제품들도 있는데 이 제품은 전혀 없어서 가볍게 바르기 좋았어요	1
5	전부터 사용해보고 싶었어서 올리브영에 구매하러 갔는데 새알을 안하고 있더라구요 그래서 망설이다가 구매해서 사용해봤는데 촉촉하고 약간 시원한 느낌까지 있는데다가 백탁현상 전혀 없고 끈적임 또한 전혀 없어서 사용하기에 너무 좋고 지우기에도 완전 편리해서 부모님 같이 사용하시라고 다시 가서 구매한 제품입니당 헤당 제품의 제형을 선택한 이유는 평소에 썬크림 뱌를 때의 그 끈적한 기분을 느끼고 싶지 않았고 향이 너무 진한 특유의 썬크림 냄새 또한 싫어해서 촉촉하다길래 손등에 한번 봥랴봤더니 진짜 엄청 잘 발리고 촉촉하면서 냄새또한 썬크림 특유의 냄새가 아닌 풀향이나 꽃향 같은 냄새가 나더라구요 그래서 너무 만족하면서 이 제품을 선택하여 사용하고 있습니다. 사용하면서 피부에 가는 자극이 없는점과 시원한 느낌이라는 점이 좋았던 것 같습니다.	1
5	두통째 재구매한 선크림입니다 촉촉한 수분크림같은 제형이에요 색깔은 살짝 민트색입니다 원래 다른 선크림을 사용하다가 이 선크림을 사용하게 된건데 올리브영 세일때 항상 품절이길래 궁금했었어요 그래서 정가주고 한번 사서 썼는데 너무 좋더라구요 원래 쓰던 선크림도 수분크림처럼 촉촉한 제형인데 그것보다 이게 더 만족스러워서 정착한 제품입니다 저는 건성이고 여름부터 지금까지 잘 썼어요 유분이 아예 없다고는 할수 없지만 그래도 이정도면 만족스러운것 같아요 이걸 바르고 화장해도 좋더라구요 밀리는것도 없었어요 제기준 사계절에 상관없이 쓸수 있는 제품입니다 굳이 단점을 꼽자면 유기자차 제품이라서 나가기 삼십분전에 미리 발라놔야 한다는 것? 그거빼고는 다 장점이었던 제품입니다 앞으로 재구매의사 매우 있어요	1
